latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,elevation,slope,aspect
37.398239,24.477207,334.11,0.55,0.51,14-10-20,01:17:22,N,VIIRS,n,1,300.24,4.23,1,3,22.9,14.4,18.6,0.0,9.2,50,13.6943922,184.796875
39.696781,22.574993,326.51,0.61,0.53,14-10-20,01:17:22,N,VIIRS,n,1,295.06,2.35,1,0,23.3,14.3,18.7,0.0,16.9,56,0.927409947,0.0
40.924229,24.793804,327.82,0.44,0.46,14-10-20,01:17:22,N,VIIRS,n,1,294.35,2.78,1,0,22.7,13.7,18.1,0.0,15.3,7,1.854334116,180.0
39.352566,22.564182,367.0,0.53,0.67,14-10-20,01:20:24,N,VIIRS,h,1,295.46,9.37,1,0,23.2,14.2,18.5,0.0,15.3,368,9.022028923,232.2866669
39.349598,22.566774,343.38,0.53,0.67,14-10-20,01:20:24,N,VIIRS,n,1,295.04,10.46,1,0,24.2,13.0,18.8,0.0,16.3,348,7.473567009,189.1822662
39.17001,22.840849,298.07,0.52,0.42,15-10-20,01:00:42,N,VIIRS,n,1,285.71,2.48,0,3,23.4,13.1,18.0,0.0,12.8,4,2.206210852,32.81927109
39.235863,22.711714,334.99,0.53,0.67,15-10-20,01:17:04,N,VIIRS,n,1,295.16,3.76,1,0,23.0,13.3,18.3,1.0,13.4,92,0.0,0.0
40.829414,26.113701,328.31,0.33,0.55,15-10-20,01:17:04,N,VIIRS,n,1,292.64,1.63,1,0,23.0,13.3,18.3,1.0,13.4,1,0.927409947,0.0
39.38739,22.640505,326.74,0.53,0.67,15-10-20,01:17:04,N,VIIRS,n,1,284.37,3.92,1,0,23.0,13.3,18.3,1.0,13.4,270,5.207347393,332.636261
39.234386,22.712742,334.49,0.53,0.67,15-10-20,01:17:04,N,VIIRS,n,1,294.88,3.81,1,0,24.5,14.0,19.1,0.0,12.0,86,2.206802607,147.1568909
38.564838,23.295578,329.25,0.32,0.54,15-10-20,01:20:00,N,VIIRS,n,1,296.89,1.37,1,3,23.1,14.5,18.6,0.0,17.3,27,3.704791784,180.0
39.205688,22.746138,333.62,0.6,0.53,15-10-20,01:20:00,N,VIIRS,n,1,297.14,8.14,1,0,23.7,22.5,23.0,0.0,26.9,65,1.513887644,307.7713928
39.206276,22.737984,335.55,0.6,0.53,15-10-20,01:20:00,N,VIIRS,n,1,296.92,5.39,1,0,22.4,14.6,19.2,0.0,11.6,74,3.892273664,162.1186523
39.205177,22.738894,340.62,0.6,0.53,15-10-20,01:20:00,N,VIIRS,n,1,298.63,7.53,1,0,24.5,15.2,19.9,0.0,15.3,74,0.927409947,180.0
39.201336,22.738462,331.2,0.6,0.53,15-10-20,01:20:00,N,VIIRS,n,1,298.33,5.39,1,0,22.8,14.6,18.4,0.0,14.9,75,2.206500053,32.8309288
38.069054,23.512619,338.87,0.32,0.55,15-10-20,01:20:00,N,VIIRS,n,1,298.46,1.48,1,0,24.1,16.9,20.1,0.1,11.5,54,4.386363029,327.5801086
39.206749,22.745241,337.94,0.6,0.53,15-10-20,01:20:00,N,VIIRS,n,1,297.21,5.39,1,0,29.1,17.1,23.0,0.0,14.2,65,1.196787715,90.0
38.564869,23.296068,314.64,0.39,0.36,16-10-20,01:00:24,N,VIIRS,n,1,288.72,2.52,0,3,28.3,17.1,22.5,0.0,14.0,22,2.371035099,270.0
39.387798,22.807531,300.24,0.39,0.36,16-10-20,01:00:24,N,VIIRS,n,1,283.18,0.45,0,2,22.1,9.3,16.1,0.0,13.1,83,2.208228827,32.90045166
38.129662,23.524353,296.77,0.4,0.37,16-10-20,01:00:24,N,VIIRS,n,1,286.44,0.65,0,2,21.5,11.0,16.1,0.0,11.8,202,7.378860474,0.0
41.434319,26.531796,333.88,0.51,0.66,16-10-20,01:16:46,N,VIIRS,n,1,290.62,3.58,1,0,21.6,11.7,16.0,0.0,7.8,102,2.228548527,33.70017624
41.432423,26.52894,329.97,0.51,0.66,16-10-20,01:16:46,N,VIIRS,n,1,290.79,6.31,1,0,22.9,9.8,16.3,0.0,11.1,110,6.751057625,65.77980804
39.577217,22.263973,335.97,0.5,0.41,16-10-20,01:19:02,N,VIIRS,n,1,303.2,32.03,1,0,23.1,11.5,17.1,0.0,11.9,88,2.577466488,291.0758362
39.260273,22.507301,329.68,0.51,0.41,16-10-20,01:19:02,N,VIIRS,l,1,300.0,3.14,1,0,23.1,11.4,16.9,0.0,12.1,257,3.706212282,284.4718323
39.457001,22.38529,332.96,0.51,0.41,16-10-20,01:19:02,N,VIIRS,n,1,300.3,3.25,1,0,20.7,10.3,15.1,0.0,16.1,171,2.208875179,32.92638779
39.295296,22.482258,333.38,0.51,0.41,16-10-20,01:19:02,N,VIIRS,n,1,299.26,3.45,1,0,21.7,13.9,17.4,0.0,15.5,239,10.17230988,68.84624481
39.456364,22.383467,327.34,0.51,0.41,16-10-20,01:19:02,N,VIIRS,l,1,298.87,4.16,1,0,19.6,6.3,12.8,0.0,11.8,173,2.208870173,32.92618179
39.259335,22.506647,332.18,0.51,0.41,16-10-20,01:19:02,N,VIIRS,n,1,300.03,4.72,1,0,21.4,11.8,16.5,0.0,14.1,251,6.038247108,261.1972351
39.294651,22.476299,329.79,0.51,0.41,16-10-20,01:19:02,N,VIIRS,n,1,300.02,3.45,1,0,22.7,10.7,16.8,0.0,11.2,262,1.854334116,0.0
41.543022,26.553761,327.0,0.57,0.52,16-10-20,01:19:02,N,VIIRS,n,1,293.44,3.11,1,0,22.7,10.8,16.8,0.0,11.2,28,2.476862192,90.0
39.16864,22.843309,296.84,0.46,0.39,17-10-20,01:00:00,N,VIIRS,n,1,267.24,0.68,0,3,22.8,10.9,16.9,0.0,11.2,10,4.778166771,14.46509743
40.637451,22.826242,335.29,0.39,0.36,17-10-20,01:18:44,N,VIIRS,n,1,296.58,3.67,1,0,22.0,9.3,16.1,0.0,13.1,0,2.220335245,213.380722
39.379074,22.489178,339.72,0.38,0.36,17-10-20,01:18:44,N,VIIRS,n,1,310.79,12.45,1,0,18.2,6.6,12.4,0.0,7.1,266,2.780288458,0.0
40.720055,23.317818,367.0,0.4,0.37,17-10-20,01:18:44,N,VIIRS,h,1,339.57,56.01,1,0,23.2,13.1,18.0,0.0,15.6,358,15.32768345,110.7543716
40.720699,23.3225,331.92,0.4,0.37,17-10-20,01:18:44,N,VIIRS,n,1,299.18,56.01,1,0,21.6,12.0,16.6,0.0,14.1,335,14.80785942,255.8218994
40.723396,23.316999,349.02,0.4,0.37,17-10-20,01:18:44,N,VIIRS,n,1,298.8,56.01,1,0,23.2,9.8,16.6,0.0,11.7,336,8.171075821,296.8049011
39.183861,22.543381,329.35,0.38,0.36,17-10-20,01:18:44,N,VIIRS,n,1,297.83,1.99,1,0,23.4,10.0,16.7,0.0,11.7,275,8.013339043,323.6019592
39.470646,22.531122,330.23,0.38,0.36,17-10-20,01:18:44,N,VIIRS,n,1,303.14,1.49,1,0,18.0,6.4,12.2,0.0,7.1,231,10.17603111,144.2583008
40.381081,22.386808,335.48,0.39,0.36,17-10-20,01:18:44,N,VIIRS,n,1,298.77,3.69,1,0,22.3,11.4,16.6,0.0,11.5,377,8.460988045,270.0
39.253586,22.484886,334.48,0.38,0.36,17-10-20,01:18:44,N,VIIRS,n,1,299.46,1.53,1,0,21.8,9.0,15.8,0.0,13.1,293,2.567090511,68.8347702
39.329929,22.545305,332.01,0.38,0.36,17-10-20,01:18:44,N,VIIRS,n,1,300.72,2.99,1,0,21.7,11.0,16.2,0.0,11.2,196,3.704791784,180.0
35.816547,27.208891,342.07,0.47,0.39,17-10-20,01:18:44,N,VIIRS,n,1,300.25,25.49,1,3,23.1,13.0,18.0,0.0,15.6,11,4.627367496,0.0
39.33696,22.18689,329.08,0.38,0.36,17-10-20,01:18:44,N,VIIRS,n,1,302.56,1.69,1,0,20.1,11.9,15.7,0.0,16.2,104,0.927409947,180.0
35.812889,27.209282,334.46,0.47,0.39,17-10-20,01:18:44,N,VIIRS,n,1,299.92,4.69,1,0,19.3,10.9,14.8,0.0,19.7,60,32.68162155,40.80085373
39.587875,22.614281,367.0,0.39,0.36,17-10-20,01:18:44,N,VIIRS,h,1,306.63,10.52,1,0,17.5,7.2,12.8,0.0,11.4,55,0.927409947,0.0
39.067081,22.263901,328.08,0.38,0.36,17-10-20,01:18:44,N,VIIRS,n,1,300.18,1.52,1,0,18.4,9.0,13.3,0.0,15.1,454,3.02525568,23.2352047
35.812275,27.204082,336.12,0.47,0.39,17-10-20,01:18:44,N,VIIRS,n,1,301.22,4.69,1,0,20.1,11.9,15.7,0.0,16.2,181,29.02947807,244.0541382
39.460392,22.308781,343.0,0.38,0.36,17-10-20,01:18:44,N,VIIRS,n,1,304.0,9.34,1,0,20.1,11.9,15.7,0.0,16.2,199,6.048201561,307.6705017
38.723892,22.731533,344.63,0.38,0.36,17-10-20,01:18:44,N,VIIRS,n,1,299.06,6.87,1,0,20.1,11.9,15.7,0.0,16.2,271,17.2469101,132.6766357
38.7206,22.73233,344.9,0.38,0.36,17-10-20,01:18:44,N,VIIRS,n,1,299.46,6.87,1,0,20.1,11.9,15.7,0.0,16.2,213,2.550372601,291.3109131
39.382362,22.488367,337.88,0.38,0.36,17-10-20,01:18:44,N,VIIRS,n,1,310.06,25.48,1,0,20.1,11.9,15.7,0.0,16.2,274,5.132090092,111.1297073
39.366138,22.559299,334.64,0.38,0.36,17-10-20,01:18:44,N,VIIRS,n,1,301.86,3.93,1,0,20.1,11.9,15.7,0.0,16.2,403,4.8757658,100.9390869
39.312801,22.659916,338.05,0.39,0.36,17-10-20,01:18:44,N,VIIRS,n,1,301.1,4.86,1,0,20.1,11.9,15.7,0.0,16.2,339,1.198600173,270.0
39.478668,22.248932,336.24,0.38,0.36,17-10-20,01:18:44,N,VIIRS,n,1,300.52,2.74,1,0,20.1,11.9,15.7,0.0,16.2,171,11.05529785,173.8379822
39.425789,22.45923,344.59,0.38,0.36,17-10-20,01:18:44,N,VIIRS,n,1,304.92,6.29,1,0,19.6,12.2,15.7,0.0,18.4,202,4.779261112,14.51609707
41.073864,24.138863,327.84,0.41,0.37,17-10-20,01:18:44,N,VIIRS,n,1,298.47,22.41,1,0,20.1,11.9,15.7,0.0,16.2,56,0.0,0.0
41.074505,24.14378,347.05,0.41,0.37,17-10-20,01:18:44,N,VIIRS,n,1,311.15,22.41,1,0,19.6,12.2,15.7,0.0,18.4,58,2.224788904,213.5545807
41.071083,24.144548,351.79,0.41,0.37,17-10-20,01:18:44,N,VIIRS,n,1,304.74,13.08,1,0,20.1,11.9,15.7,0.0,16.2,58,0.0,0.0
39.329266,22.540867,331.49,0.38,0.36,17-10-20,01:18:44,N,VIIRS,n,1,302.5,2.38,1,0,20.1,11.9,15.7,0.0,16.2,190,3.892917156,162.0892334
40.987328,23.56563,329.21,0.4,0.37,17-10-20,01:18:44,N,VIIRS,n,1,299.49,1.73,1,0,20.1,11.9,15.7,0.0,16.2,8,3.075964451,232.9524536
35.809208,27.209484,334.54,0.47,0.39,17-10-20,01:18:44,N,VIIRS,n,1,298.64,4.69,1,0,23.0,11.7,16.4,0.0,9.9,230,30.34646225,24.15130615
39.654633,22.701136,326.57,0.39,0.36,17-10-20,01:18:44,N,VIIRS,n,1,299.98,1.73,1,0,23.0,11.7,16.4,0.0,9.9,88,3.704791784,0.0
38.266399,23.303486,334.09,0.39,0.36,17-10-20,01:18:44,N,VIIRS,n,1,283.46,3.0,1,0,18.9,10.8,14.4,0.0,18.1,275,2.198112488,147.5098267
39.25235,22.590834,329.36,0.38,0.36,17-10-20,01:18:44,N,VIIRS,n,1,298.2,1.99,1,0,21.1,18.7,19.8,0.1,21.2,380,3.892514229,197.8923492
38.129879,23.526335,298.52,0.47,0.47,17-10-20,01:39:02,N,VIIRS,n,1,288.38,0.54,0,2,19.4,9.3,13.6,0.0,13.4,190,5.054904461,68.52999115
35.234585,24.547235,304.79,0.38,0.43,17-10-20,01:39:08,N,VIIRS,n,1,286.74,0.73,0,0,14.3,4.6,9.2,0.0,7.9,587,17.88316727,52.98498535
35.238651,24.547297,302.82,0.38,0.43,17-10-20,01:39:08,N,VIIRS,n,1,287.36,0.51,0,0,19.4,9.2,13.5,0.0,13.4,489,17.36745834,251.9076538
39.417301,22.346327,331.93,0.48,0.4,18-10-20,01:18:26,N,VIIRS,n,1,302.52,1.5,1,0,21.8,14.0,17.4,0.0,13.2,226,11.8344698,270.0
39.453484,22.513573,331.34,0.47,0.4,18-10-20,01:18:26,N,VIIRS,l,1,301.42,3.32,1,0,18.2,10.0,13.4,0.0,8.9,285,3.893571377,342.0593567
40.230228,22.569628,329.67,0.46,0.39,18-10-20,01:18:26,N,VIIRS,n,1,288.87,4.66,1,0,16.6,7.0,10.9,0.0,10.2,4,0.927409947,0.0
39.424603,22.285286,330.99,0.48,0.4,18-10-20,01:18:26,N,VIIRS,l,1,304.37,2.83,1,0,19.1,10.1,13.9,0.0,7.7,156,2.572546244,248.8818817
39.320103,22.291637,326.63,0.48,0.4,18-10-20,01:18:26,N,VIIRS,n,1,300.26,2.13,1,0,19.8,10.9,15.1,0.0,9.1,117,2.569204807,291.1469421
39.497822,22.606573,333.08,0.47,0.39,18-10-20,01:18:26,N,VIIRS,n,1,303.22,2.02,1,0,19.1,10.1,13.9,0.0,7.7,98,1.517849445,52.3444519
40.805943,23.045914,328.8,0.43,0.38,18-10-20,01:18:26,N,VIIRS,n,1,297.26,1.57,1,0,20.0,7.1,14.0,0.0,10.0,172,4.889436245,270.0
37.842655,21.322866,326.32,0.56,0.43,18-10-20,01:18:26,N,VIIRS,l,1,296.83,3.48,1,0,20.0,7.0,13.9,0.0,10.0,27,3.01740098,202.8846588
40.147659,21.523479,339.94,0.5,0.41,18-10-20,01:18:26,N,VIIRS,n,1,285.9,5.54,1,0,21.0,13.3,17.0,0.0,20.9,563,12.98283672,190.5859528
39.292721,22.682299,330.04,0.47,0.39,18-10-20,01:18:26,N,VIIRS,n,1,299.47,3.76,1,0,19.9,6.8,13.2,0.0,9.3,298,3.026767969,23.30191803
39.513889,22.433912,335.99,0.47,0.4,18-10-20,01:18:26,N,VIIRS,n,1,302.86,8.32,1,0,20.0,7.0,13.4,0.0,9.3,146,3.718829155,255.578476
39.51363,22.430506,339.98,0.47,0.4,18-10-20,01:18:26,N,VIIRS,n,1,304.78,4.18,1,0,20.1,7.1,14.0,0.0,10.0,141,1.854334116,0.0
39.510601,22.49457,331.4,0.47,0.4,18-10-20,01:18:26,N,VIIRS,l,1,303.0,3.41,1,0,18.2,3.7,11.6,0.0,8.4,127,2.57531476,291.0942993
39.367367,22.457228,330.69,0.47,0.4,18-10-20,01:18:26,N,VIIRS,n,1,300.47,2.26,1,0,20.2,11.5,14.7,0.0,16.3,229,3.03002739,307.7073669
40.017239,21.655855,330.68,0.5,0.41,18-10-20,01:18:26,N,VIIRS,n,1,292.24,2.85,1,0,18.5,3.9,11.9,0.0,8.4,753,6.896037102,339.5410767
39.241379,22.750273,331.93,0.46,0.39,18-10-20,01:18:26,N,VIIRS,n,1,302.08,3.15,1,0,16.5,4.7,10.8,0.0,8.1,51,4.036596298,117.3084412
39.273228,22.5404,333.33,0.47,0.4,18-10-20,01:18:26,N,VIIRS,n,1,300.6,5.21,1,0,20.8,8.3,14.2,0.0,8.1,278,4.781270027,270.0
39.413742,22.720308,333.33,0.46,0.39,18-10-20,01:18:26,N,VIIRS,n,1,301.18,2.68,1,0,21.5,10.7,15.0,0.3,8.0,95,4.04444313,117.2508698
39.436043,22.718758,326.19,0.46,0.39,18-10-20,01:18:26,N,VIIRS,l,1,299.0,1.47,1,0,22.8,9.4,15.0,0.0,10.8,74,2.400383711,90.0
40.016544,21.658197,331.5,0.5,0.41,18-10-20,01:18:26,N,VIIRS,n,1,292.36,4.02,1,0,21.9,15.1,17.5,0.0,23.6,773,7.475401402,350.7301636
39.44595,22.435051,333.2,0.47,0.4,18-10-20,01:18:26,N,VIIRS,n,1,302.87,3.13,1,0,21.8,9.8,15.5,0.0,9.9,175,1.20088625,270.0
39.435955,22.363596,327.21,0.48,0.4,18-10-20,01:18:26,N,VIIRS,n,1,301.9,1.18,1,0,21.8,10.2,15.6,0.0,9.9,275,10.54706573,115.7670822
39.376175,22.48332,338.69,0.47,0.4,18-10-20,01:18:26,N,VIIRS,n,1,304.01,6.7,1,0,22.9,9.2,15.8,0.0,7.9,282,6.037858486,156.673172
39.241032,22.747721,333.35,0.46,0.39,18-10-20,01:18:26,N,VIIRS,n,1,302.76,2.78,1,0,23.0,9.2,15.8,0.0,7.9,55,2.566693068,111.168663
40.504902,22.612543,339.17,0.48,0.48,19-10-20,01:17:28,N,VIIRS,n,1,291.78,5.21,1,0,22.7,15.0,18.2,0.0,15.8,1,1.53202033,232.7524872
41.056671,25.406557,328.14,0.53,0.42,19-10-20,01:17:28,N,VIIRS,n,1,296.11,2.5,1,0,18.6,4.0,11.8,0.0,6.6,41,2.458481312,270.0
40.960243,22.045681,326.57,0.5,0.49,19-10-20,01:17:28,N,VIIRS,n,1,292.8,2.46,1,0,20.4,8.2,14.5,0.0,5.2,143,1.538686872,52.94108582
41.5686,26.370253,329.33,0.47,0.4,19-10-20,01:17:28,N,VIIRS,n,1,293.99,3.09,1,0,20.4,8.2,14.5,0.0,5.2,102,6.663092136,33.75499344
40.493282,22.623251,353.86,0.48,0.48,19-10-20,01:17:28,N,VIIRS,n,1,296.83,24.2,1,0,21.0,12.0,16.1,0.0,9.4,0,1.531851649,307.2523193
40.499321,22.608692,339.15,0.48,0.48,19-10-20,01:17:28,N,VIIRS,n,1,292.52,12.34,1,0,22.3,4.7,13.5,0.0,10.3,1,3.035226345,23.67057419
40.494568,22.62882,351.99,0.48,0.48,19-10-20,01:17:28,N,VIIRS,n,1,294.61,19.12,1,0,20.0,7.7,13.6,0.0,5.7,2,1.854334116,180.0
40.500599,22.61426,338.85,0.48,0.48,19-10-20,01:17:28,N,VIIRS,n,1,291.3,12.46,1,0,21.6,7.3,13.4,0.0,8.7,1,1.219557166,270.0
40.495018,22.610409,352.98,0.48,0.48,19-10-20,01:17:28,N,VIIRS,n,1,298.02,12.34,1,0,21.6,7.3,13.4,0.0,8.7,1,0.927409947,180.0
40.4963,22.615974,353.68,0.48,0.48,19-10-20,01:17:28,N,VIIRS,n,1,292.99,12.46,1,0,23.6,9.3,16.0,0.0,10.1,1,0.927409947,180.0
40.492809,22.608608,337.24,0.48,0.48,19-10-20,01:17:28,N,VIIRS,n,1,294.29,21.01,1,0,23.2,10.4,16.3,0.0,8.7,1,1.219415784,270.0
40.502731,22.61075,346.94,0.48,0.48,19-10-20,01:17:28,N,VIIRS,n,1,293.39,11.09,1,0,20.8,8.6,14.2,0.0,8.2,1,1.219597578,270.0
40.490715,22.612123,334.74,0.48,0.48,19-10-20,01:17:28,N,VIIRS,n,1,292.52,5.6,1,3,21.4,9.1,14.7,0.0,8.2,1,1.531811476,127.2534637
40.498428,22.612455,343.19,0.48,0.48,19-10-20,01:17:28,N,VIIRS,n,1,293.1,21.01,1,0,20.0,13.3,16.9,0.0,9.2,1,1.854334116,180.0
40.491997,22.617689,351.98,0.48,0.48,19-10-20,01:17:28,N,VIIRS,n,1,299.27,24.2,1,0,22.6,9.8,15.9,0.0,7.7,1,2.607754946,290.8192444
40.494125,22.614161,353.72,0.48,0.48,19-10-20,01:17:28,N,VIIRS,n,1,302.22,21.01,1,0,22.8,10.0,16.1,0.0,7.7,1,0.927409947,0.0
40.495441,22.619707,351.91,0.48,0.48,19-10-20,01:17:28,N,VIIRS,n,1,292.91,11.44,1,0,22.8,10.0,16.1,0.0,7.7,0,1.219466329,90.0
40.496754,22.625252,345.94,0.48,0.48,19-10-20,01:17:28,N,VIIRS,n,1,292.71,11.44,1,0,20.1,13.4,17.0,0.0,9.2,0,2.437879086,270.0
38.602768,21.303297,326.31,0.55,0.68,19-10-20,01:20:30,N,VIIRS,n,1,292.52,3.46,1,0,21.6,9.9,15.4,0.0,8.7,22,1.186653733,90.0
38.602577,21.296789,330.08,0.55,0.68,19-10-20,01:20:30,N,VIIRS,n,1,293.32,3.46,1,0,21.4,7.7,13.8,0.0,9.0,22,0.927409947,180.0
41.257339,26.350248,295.47,0.56,0.69,19-10-20,01:38:26,N,VIIRS,n,1,277.9,0.83,0,0,23.3,9.0,16.5,0.0,8.1,13,0.0,0.0
37.121468,26.875795,296.73,0.37,0.58,20-10-20,01:00:48,N,VIIRS,n,1,282.84,0.39,0,0,22.0,9.0,14.9,0.0,8.5,138,10.70593739,284.8843079
40.894585,22.686682,367.0,0.4,0.6,20-10-20,01:17:10,N,VIIRS,h,1,296.29,8.96,1,0,22.9,9.2,15.8,0.0,7.9,34,0.927409947,0.0
40.867123,21.560272,334.03,0.46,0.63,20-10-20,01:17:10,N,VIIRS,n,1,290.15,3.09,1,0,21.2,8.2,14.3,0.0,7.7,725,2.620604038,110.7123032
40.895897,22.691351,327.93,0.4,0.6,20-10-20,01:17:10,N,VIIRS,n,1,293.52,7.68,1,0,22.7,8.9,15.6,0.0,7.3,38,4.439241409,213.4832458
37.948597,21.366468,339.5,0.56,0.69,20-10-20,01:17:10,N,VIIRS,n,1,289.18,4.65,1,0,22.8,10.7,15.9,0.0,7.4,51,3.524086714,270.0
40.420033,22.478411,338.16,0.42,0.61,20-10-20,01:17:10,N,VIIRS,n,1,288.55,4.0,1,0,18.2,6.1,12.9,0.0,4.6,254,11.16304398,334.4687805
40.553413,21.619154,326.41,0.33,0.55,20-10-20,01:20:12,N,VIIRS,n,1,290.79,1.71,1,0,17.9,5.8,12.7,0.0,4.6,629,1.220517635,270.0
41.021122,23.551868,328.76,0.42,0.61,20-10-20,01:20:12,N,VIIRS,n,1,293.49,1.61,1,0,22.6,9.6,15.7,0.0,9.4,11,1.539595246,52.9666214
40.582264,22.335329,338.07,0.36,0.57,20-10-20,01:20:12,N,VIIRS,n,1,291.82,3.48,1,0,21.7,10.3,15.6,0.0,9.7,12,1.221044421,90.0
41.02248,23.553013,333.11,0.42,0.61,20-10-20,01:20:12,N,VIIRS,n,1,293.7,1.86,1,0,21.8,10.4,15.7,0.0,9.7,11,1.229168653,270.0
40.938725,22.708181,326.12,0.67,0.73,21-10-20,01:16:52,N,VIIRS,n,1,292.46,2.19,1,0,22.6,14.5,17.7,0.0,13.0,143,3.074532747,307.0677185
40.943733,22.708775,334.35,0.43,0.46,21-10-20,01:19:08,N,VIIRS,n,1,294.47,2.45,1,0,23.3,8.8,15.1,0.0,10.1,154,0.927409947,180.0
37.910175,21.35479,332.56,0.51,0.41,21-10-20,01:19:08,N,VIIRS,n,1,296.1,2.6,1,0,24.4,9.4,16.4,0.0,6.2,81,2.992069244,231.727478
40.93618,22.708101,340.78,0.43,0.46,21-10-20,01:19:08,N,VIIRS,n,1,299.87,10.17,1,0,24.6,10.3,17.5,0.0,7.2,134,2.780288458,180.0
40.930576,22.693579,347.61,0.43,0.46,21-10-20,01:19:08,N,VIIRS,n,1,296.07,5.94,1,0,22.3,13.3,17.4,0.0,7.0,111,2.622797489,249.3058319
40.940395,22.707348,341.96,0.43,0.46,21-10-20,01:19:08,N,VIIRS,n,1,297.11,8.11,1,0,22.3,13.3,17.4,0.0,7.0,140,4.117105007,243.2704773
40.167263,21.455008,327.33,0.55,0.43,21-10-20,01:19:08,N,VIIRS,n,1,291.99,0.47,1,0,22.2,13.3,17.3,0.0,7.0,636,8.56913662,237.5108337
40.437637,22.558558,344.17,0.42,0.45,21-10-20,01:19:08,N,VIIRS,n,1,297.88,4.14,1,0,23.6,10.0,16.1,0.0,7.6,135,5.884372711,218.2493591
40.145733,21.558327,330.34,0.56,0.43,21-10-20,01:19:08,N,VIIRS,n,1,290.51,3.97,1,0,22.4,10.8,16.6,0.0,9.4,601,3.897315979,18.11040306
40.185108,21.358355,325.03,0.54,0.42,21-10-20,01:19:08,N,VIIRS,n,1,287.94,2.42,1,0,23.1,11.5,16.5,0.0,8.4,806,10.16632843,6.786081314
40.728394,22.158161,325.05,0.4,0.44,21-10-20,01:19:08,N,VIIRS,n,1,290.57,2.15,1,0,24.4,8.8,15.8,0.0,7.6,35,1.854334116,180.0
39.34267,22.409628,332.32,0.4,0.44,21-10-20,01:19:08,N,VIIRS,n,1,289.71,2.3,1,0,24.4,9.9,17.0,0.0,11.5,147,2.207807064,32.8835144
40.703506,22.815237,296.24,0.43,0.38,22-10-20,01:00:06,N,VIIRS,n,1,282.7,1.03,0,0,21.7,9.6,15.2,0.0,6.3,33,0.927409947,180.0
38.128719,23.52611,298.36,0.4,0.37,22-10-20,01:00:12,N,VIIRS,n,1,285.67,0.35,0,2,21.7,9.6,15.2,0.0,6.3,185,3.532750845,90.0
41.496449,26.289696,328.26,0.57,0.43,22-10-20,01:18:50,N,VIIRS,n,1,296.87,2.71,1,0,23.5,9.7,15.8,0.0,6.5,91,5.026392937,280.6057739
41.595768,26.258223,326.92,0.57,0.43,22-10-20,01:18:50,N,VIIRS,n,1,295.76,2.89,1,0,25.5,9.1,17.1,0.0,10.2,61,1.240022182,270.0
39.497608,22.447493,331.74,0.4,0.37,22-10-20,01:18:50,N,VIIRS,n,1,301.26,0.64,1,0,21.1,10.8,15.6,0.0,6.5,154,7.751972198,162.0487061
39.499523,22.4615,345.84,0.4,0.37,22-10-20,01:18:50,N,VIIRS,n,1,301.7,4.96,1,0,21.1,10.8,15.7,0.0,6.5,146,6.649977207,133.9658813
37.042843,22.041191,345.18,0.39,0.36,22-10-20,01:18:50,N,VIIRS,n,1,296.9,5.17,1,0,21.9,14.1,17.8,0.0,6.5,1,1.161839247,270.0
40.78838,21.531719,336.42,0.39,0.36,22-10-20,01:18:50,N,VIIRS,n,1,298.25,3.2,1,0,22.9,10.2,18.0,0.0,7.1,631,3.784753084,255.8356934
41.170406,23.959423,346.29,0.46,0.39,22-10-20,01:18:50,N,VIIRS,n,1,300.03,6.5,1,0,21.7,11.8,16.4,0.0,7.8,110,1.231936216,90.0
41.166817,23.960176,346.97,0.46,0.39,22-10-20,01:18:50,N,VIIRS,n,1,303.04,6.5,1,0,24.0,16.3,20.3,0.0,9.7,104,0.927409947,180.0
40.339569,23.235434,329.06,0.43,0.38,22-10-20,01:18:50,N,VIIRS,n,1,298.86,1.87,1,0,23.1,13.4,17.5,0.0,9.0,166,4.580218315,232.6845245
40.149544,21.556366,332.22,0.39,0.36,22-10-20,01:18:50,N,VIIRS,n,1,298.07,3.07,1,0,23.7,13.0,17.5,0.0,13.2,590,1.213231921,270.0
40.185894,21.377298,325.18,0.39,0.36,22-10-20,01:18:50,N,VIIRS,n,1,295.03,1.68,1,0,21.8,9.9,14.9,0.0,10.6,843,9.791615486,259.1873474
39.965591,21.399866,327.12,0.39,0.36,22-10-20,01:18:50,N,VIIRS,n,1,295.44,1.78,1,0,23.5,11.9,17.1,0.0,9.6,554,6.075890064,307.4676514
39.964943,21.395342,325.36,0.39,0.36,22-10-20,01:18:50,N,VIIRS,n,1,294.86,1.78,1,0,22.5,10.0,16.4,0.0,8.8,559,10.70281982,199.5874786
39.380741,22.820292,332.86,0.41,0.37,22-10-20,01:18:50,N,VIIRS,n,1,297.33,1.61,1,0,24.4,10.7,16.6,0.0,6.8,119,14.31197929,55.17543793
39.237656,20.804804,329.21,0.38,0.36,22-10-20,01:18:50,N,VIIRS,n,1,295.59,2.03,1,0,21.6,8.2,16.3,0.0,7.8,37,3.587780714,90.0
40.399498,22.415974,335.07,0.41,0.37,22-10-20,01:18:50,N,VIIRS,n,1,300.82,4.41,1,0,23.7,6.2,14.4,0.0,9.7,357,9.574858665,149.7317657
